loan_status,loan_amnt,int_rate,installment,annual_inc,revol_bal,revol_util,total_acc,acc_open_past_24mths,total_pymnt,loss
1,12500,5.32,376.44,100000.0,21536.0,45.5,19.0,6.0,12936.56,-436.5599999999995
1,4000,9.17,127.52,41000.0,4136.0,27.9,41.0,7.0,4126.79,-126.78999999999996
1,5000,16.49,177.0,45000.0,3481.0,74.1,9.0,2.0,5321.79,-321.78999999999996
1,11000,5.32,331.27,40000.0,10963.0,85.0,29.0,1.0,11427.2,-427.2000000000007
1,15000,12.29,500.3,32000.0,20988.0,82.6,12.0,2.0,16010.62,-1010.6200000000008
1,12000,10.99,392.81,52000.0,8889.0,22.8,28.0,8.0,12970.39,-970.3899999999994
1,16000,6.24,488.5,89011.0,24288.0,33.2,21.0,7.0,16343.89,-343.8899999999994
1,9500,11.53,313.41,56220.0,12096.0,70.3,10.0,1.0,10589.76,-1089.7600000000002
1,5125,10.99,167.77,50000.0,6802.0,47.6,34.0,9.0,5580.17,-455.1700000000001
1,8500,8.18,267.07,49700.0,9583.0,58.0,40.0,9.0,8778.26,-278.2600000000002
1,8000,9.17,255.04,85354.0,3427.0,43.9,7.0,4.0,8357.03,-357.03000000000065
1,25000,6.92,771.02,75000.0,8985.0,20.3,42.0,3.0,25959.59,-959.5900000000001
1,2400,10.99,78.57,33000.0,3018.0,30.0,14.0,5.0,2471.08,-71.07999999999993
1,7000,9.99,225.84,52000.0,6690.0,83.0,16.0,3.0,7710.700001,-710.7000010000002
1,35000,13.99,833.0390000000002,98000.0,34212.0,70.5,39.0,2.0,26131.192000000003,8868.807999999997
1,10000,11.53,329.91,120000.0,12586.0,62.3,28.0,9.0,11218.54,-1218.5400000000009
1,2000,16.99,71.3,60000.0,7763.0,48.9,12.0,7.0,2346.75,-346.75
1,20000,6.89,616.54,128000.0,37066.0,51.1,39.0,3.0,20523.01,-523.0099999999984
1,12000,7.89,375.43,80000.0,11921.0,82.2,21.0,3.0,12817.29,-817.2900000000009
1,11200,11.53,369.5,40000.0,13729.0,85.0,16.0,1.0,11624.33,-424.3299999999999
1,16500,9.49,528.47,88000.0,10620.0,52.1,23.0,5.0,18340.91,-1840.9099999999999
0,17000,12.29,567.01,90000.0,18816.0,61.5,22.0,7.0,1122.41,15877.59
1,7000,9.99,225.84,63000.0,2855.0,39.0,19.0,0.0,7862.080002,-862.0800019999997
0,3200,11.53,105.57,35000.0,17008.0,19.2,40.0,9.0,2104.22,1095.7800000000002
1,15000,8.49,473.45,110000.0,19029.0,41.4,33.0,7.0,15657.93,-657.9300000000003
1,24000,8.18,754.07,85000.0,37066.0,70.0,26.0,4.0,25246.76,-1246.7599999999984
0,14350,17.86,517.78,40000.0,17285.0,64.7,17.0,2.0,4113.76,10236.24
1,10875,12.69,364.81,51000.0,9693.0,81.0,43.0,9.0,12605.32,-1730.3199999999997
1,21000,13.99,717.63,85000.0,37066.0,49.8,28.0,9.0,23325.39,-2325.3899999999994
1,15000,13.66,510.2,115000.0,19874.0,57.1,10.0,8.0,16769.37,-1769.369999999999
1,24000,6.89,739.85,128000.0,28014.0,37.2,14.0,3.0,25736.28,-1736.2799999999988
1,5200,5.32,156.6,69752.0,5479.0,20.8,34.0,2.0,5360.79,-160.78999999999996
1,20000,7.26,619.93,60000.0,34219.0,52.2,43.0,9.0,21065.37,-1065.369999999999
1,5275,15.99,185.43,20000.0,18633.0,60.3,14.0,2.0,5338.26,-63.26000000000022
1,8000,13.99,273.39,68000.0,4617.0,42.0,24.0,9.0,8246.47,-246.46999999999935
1,28000,6.39,833.0390000000002,125000.0,37066.0,49.1,43.0,9.0,26131.192000000003,1868.8079999999973
0,12000,17.57,431.25,54000.0,13531.0,85.0,12.0,5.0,3945.67,8054.33
1,21600,7.89,675.77,70600.0,20524.0,59.5,33.0,4.0,23762.12,-2162.119999999999
1,9600,11.99,318.82,60000.0,6054.0,36.5,26.0,7.0,10969.27,-1369.2700000000004
0,35000,13.66,833.0390000000002,128000.0,37066.0,85.0,30.0,4.0,7116.14,27883.86
1,16700,7.26,517.64,59625.0,14861.0,19.9,31.0,3.0,16888.77,-188.77000000000044
1,16000,10.99,523.75,65500.0,13869.0,29.7,15.0,4.0,16336.21,-336.2099999999991
1,8000,6.24,244.25,48240.0,8110.0,12.9,19.0,4.0,8417.45,-417.4500000000007
0,35000,12.29,833.0390000000002,96000.0,25225.0,46.7,26.0,7.0,12403.91,22596.09
1,12000,8.18,377.04,69000.0,6994.0,31.5,16.0,9.0,12958.5,-958.5
0,9875,14.65,340.64,36000.0,7128.0,37.1,18.0,8.0,4760.92,5114.08
1,5000,6.39,153.0,45000.0,8785.0,19.3,35.0,5.0,5209.09,-209.09000000000015
1,25000,6.89,770.68,90000.0,22243.0,33.2,25.0,4.0,26131.192000000003,-1131.1920000000027
0,11200,8.18,351.9,72000.0,14647.0,50.2,24.0,9.0,2563.8,8636.2
1,6000,6.89,184.97,63999.0,6690.0,38.4,21.0,2.0,6435.44,-435.4399999999996
0,11000,7.26,340.96,52153.08,24359.0,68.0,20.0,2.0,1359.4,9640.6
1,18000,7.26,557.94,92500.0,10414.0,29.0,22.0,6.0,19046.84,-1046.8400000000001
1,28000,6.92,833.0390000000002,80000.0,37066.0,42.9,29.0,2.0,26131.192000000003,1868.8079999999973
1,16000,6.39,489.59,89833.66,10896.0,51.6,20.0,2.0,17046.09,-1046.0900000000001
0,15000,13.99,512.6,73000.0,18559.0,56.1,27.0,6.0,4321.75,10678.25
1,9000,8.67,284.82,52046.0,7323.0,34.1,36.0,0.0,9621.68,-621.6800000000003
1,10000,13.33,338.54,90000.0,11540.0,67.0,38.0,8.0,11175.22,-1175.2199999999993
1,25000,7.89,782.15,90700.0,9947.0,20.1,36.0,1.0,26131.192000000003,-1131.1920000000027
1,23200,11.53,765.38,128000.0,10600.0,54.6,42.0,9.0,24877.04,-1677.0400000000009
1,12000,9.17,382.55,90000.0,18006.0,55.4,14.0,3.0,12394.16,-394.15999999999985
1,18325,6.89,564.91,77000.0,1936.0,3.7,43.0,9.0,19314.65,-989.6500000000015
1,25000,9.99,806.57,128000.0,26739.0,43.3,15.0,3.0,26131.192000000003,-1131.1920000000027
1,21000,9.99,677.52,128000.0,33951.0,46.8,34.0,9.0,22048.41,-1048.4099999999999
0,21850,16.99,778.91,65000.0,18843.0,85.0,20.0,5.0,9326.3,12523.7
1,12000,7.49,373.22,69900.0,12916.0,65.6,28.0,5.0,12448.03,-448.03000000000065
1,9000,9.17,286.92,35000.0,9471.0,60.3,7.0,1.0,9437.49,-437.4899999999998
1,15000,12.69,503.18,39722.0,18691.0,27.0,41.0,9.0,16763.51,-1763.5099999999984
1,24000,11.53,791.77,89000.0,16801.0,50.3,16.0,7.0,24637.24,-637.2400000000016
1,12000,12.69,402.54,85000.0,37066.0,73.6,39.0,9.0,13633.01,-1633.0100000000002
0,9000,8.18,282.78,25000.0,8744.0,46.0,21.0,1.0,2547.06,6452.9400000000005
1,8000,7.89,250.29,51000.0,11891.0,40.2,25.0,5.0,8515.07,-515.0699999999997
1,7000,12.69,234.82,67500.0,7070.0,57.0,27.0,9.0,7722.980001,-722.9800009999999
1,8000,6.39,244.8,43000.0,8210.0,16.7,33.0,7.0,8423.85,-423.85000000000036
1,7425,7.26,230.15,35000.0,7439.0,85.0,17.0,3.0,7882.0,-457.0
1,3000,5.93,91.18,45000.0,2310.0,17.0,38.0,5.0,3147.36,-147.36000000000013
1,18000,5.32,542.07,57900.0,19691.0,15.9,36.0,6.0,18283.36,-283.3600000000006
1,13300,12.05,442.07,35000.0,9616.0,68.7,25.0,4.0,14024.65,-724.6499999999996
1,18325,11.53,604.55,65000.0,34965.0,59.9,41.0,7.0,19162.4,-837.4000000000015
1,14000,6.24,427.44,128000.0,37066.0,30.5,37.0,2.0,14652.66,-652.6599999999999
1,6000,13.99,205.04,28000.0,3102.0,48.5,10.0,6.0,6610.35,-610.3500000000004
1,13500,7.89,422.36,80000.0,10410.0,59.8,31.0,1.0,14366.57,-866.5699999999997
1,22850,15.61,798.95,59000.0,20502.0,61.8,35.0,5.0,26131.192000000003,-3281.1920000000027
1,12800,9.17,408.06,68688.0,14482.0,47.8,40.0,9.0,14055.91,-1255.9099999999999
1,25000,6.89,770.68,128000.0,18091.0,62.4,14.0,1.0,25485.57,-485.5699999999997
0,15000,9.17,478.19,100000.0,23303.0,41.0,37.0,6.0,2429.16,12570.84
0,13250,18.25,480.69,35000.0,4030.0,34.2,16.0,1.0,3854.96,9395.04
1,12000,11.53,395.89,55000.0,11896.0,46.5,12.0,8.0,13629.8,-1629.7999999999993
1,20000,12.29,667.06,110000.0,37066.0,84.5,40.0,7.0,22164.23,-2164.2299999999996
0,5000,14.65,172.48,72000.0,5211.0,24.1,14.0,8.0,1698.78,3301.2200000000003
1,7000,6.89,215.79,75000.0,2733.0,23.0,26.0,4.0,7447.48,-447.47999999999956
0,6500,12.69,218.05,48000.0,9579.0,85.0,18.0,2.0,1715.57,4784.43
1,25000,6.24,763.28,128000.0,37066.0,68.6,30.0,1.0,26131.192000000003,-1131.1920000000027
1,8000,12.69,268.36,48000.0,677.0,6.9,20.0,9.0,8556.78,-556.7800000000007
1,9875,16.99,352.03,27582.0,7606.0,57.6,10.0,3.0,10567.44,-692.4400000000005
0,16750,15.61,585.67,40000.0,11387.0,40.2,8.0,2.0,4670.83,12079.17
1,5500,9.17,175.34,55000.0,5867.0,60.0,11.0,4.0,5768.34,-268.34000000000015
1,15000,7.89,469.29,50000.0,4914.0,50.7,11.0,3.0,16273.65,-1273.6499999999996
0,7000,12.99,235.83,76232.28,37066.0,83.7,35.0,5.0,2553.89,4446.110000000001
1,15000,6.39,458.99,109000.0,24774.0,29.4,41.0,9.0,15719.05,-719.0499999999993
1,10000,10.99,327.34,24000.0,10324.0,68.8,18.0,3.0,11133.71,-1133.7099999999991
0,3575,13.66,121.6,39000.0,20697.0,72.6,21.0,5.0,1829.17,1745.83
1,35000,17.86,833.0390000000002,128000.0,37066.0,85.0,35.0,3.0,26131.192000000003,8868.807999999997
0,2550,18.55,92.9,20000.0,7841.0,26.9,22.0,4.0,926.37,1623.63
1,24000,10.99,785.62,95000.0,37066.0,65.4,24.0,7.0,24523.77,-523.7700000000004
0,24200,13.99,826.99,55000.0,12712.0,43.5,43.0,9.0,9905.07,14294.93
1,11025,12.29,367.72,89039.0,11037.0,65.3,43.0,4.0,11835.54,-810.5400000000009
1,7000,13.33,236.98,50000.0,8825.0,38.7,6.0,3.0,7699.03,-699.0299999999997
0,9600,13.67,326.57,110000.0,5467.0,85.0,26.0,0.0,1884.13,7715.87
1,12000,7.49,373.22,65000.0,9534.0,48.4,25.0,3.0,12873.85,-873.8500000000004
1,20000,9.99,645.25,67200.0,19964.0,36.4,26.0,8.0,21496.95,-1496.9500000000007
1,30000,11.53,833.0390000000002,115000.0,14557.0,58.2,29.0,4.0,26131.192000000003,3868.8079999999973
1,24000,6.99,740.95,90000.0,37066.0,63.5,29.0,6.0,25909.35,-1909.3499999999985
0,12000,6.92,370.09,75400.0,11099.0,58.4,21.0,4.0,4806.56,7193.44
0,16000,6.92,493.45,65000.0,37066.0,37.6,25.0,1.0,5421.8,10578.2
1,23000,7.89,719.57,128000.0,25930.0,78.3,25.0,3.0,23669.61,-669.6100000000006
1,12000,12.69,402.54,110000.0,30117.0,85.0,31.0,7.0,13537.46,-1537.4599999999991
1,35000,16.55,833.0390000000002,113500.0,37066.0,85.0,32.0,0.0,26131.192000000003,8868.807999999997
0,5600,12.69,187.86,55000.0,2658.0,49.2,17.0,6.0,2082.84,3517.16
1,5500,13.33,186.2,66125.0,3362.0,30.0,14.0,3.0,6020.78,-520.7799999999997
0,8800,17.86,317.53,29000.0,3699.0,17.3,14.0,5.0,1261.39,7538.61
1,11100,6.89,342.18,85000.0,22288.0,51.1,12.0,4.0,11531.65,-431.64999999999964
1,13150,12.29,438.6,81000.0,3734.0,40.0,24.0,7.0,13492.46,-342.4599999999991
1,12000,7.89,375.43,33000.0,9086.0,56.4,29.0,3.0,12810.0,-810.0
1,25625,12.59,833.0390000000002,128000.0,37066.0,53.2,38.0,9.0,26131.192000000003,-506.19200000000274
1,10375,12.05,344.85,45000.0,19562.0,50.0,16.0,5.0,11440.47,-1065.4699999999993
1,15000,8.18,471.3,39000.0,7074.0,43.0,20.0,2.0,15614.95,-614.9500000000007
1,8000,9.17,255.04,59700.0,0.0,0.0,28.0,3.0,8691.44,-691.4400000000005
1,25000,6.24,763.28,121776.0,12272.0,50.9,26.0,2.0,26131.192000000003,-1131.1920000000027
1,24000,6.49,735.47,128000.0,23360.0,74.4,7.0,0.0,25460.94,-1460.9399999999987
1,5000,7.89,156.43,30000.0,8267.0,28.6,28.0,2.0,5423.91,-423.90999999999985
1,12000,8.19,377.09,97000.0,14395.0,65.4,27.0,2.0,13085.01,-1085.0100000000002
1,20000,10.99,654.68,92000.0,37066.0,85.0,39.0,9.0,22636.93,-2636.9300000000003
1,13000,6.24,396.91,47000.0,13026.0,22.9,28.0,4.0,13521.82,-521.8199999999997
1,19200,8.18,603.26,52000.0,24480.0,64.3,19.0,1.0,20594.18202,-1394.1820200000002
1,12000,9.99,387.15,101500.0,18961.0,42.0,29.0,7.0,13126.59,-1126.5900000000001
1,12000,7.89,375.43,43000.0,13008.0,59.9,18.0,7.0,12676.19,-676.1900000000005
1,18000,12.29,600.36,72000.0,16420.0,67.0,15.0,5.0,18962.53,-962.5299999999988
1,12500,9.99,403.29,107975.0,15768.0,57.8,36.0,7.0,13299.2,-799.2000000000007
1,25000,6.39,764.98,125000.0,22344.0,69.2,17.0,4.0,26131.192000000003,-1131.1920000000027
1,10000,8.67,316.47,27000.0,8316.0,69.9,7.0,2.0,10605.06,-605.0599999999995
1,11000,11.53,362.9,35360.0,10463.0,85.0,8.0,0.0,12360.53,-1360.5300000000007
1,12000,11.22,394.12,86700.0,4727.0,28.6,43.0,9.0,12004.75,-4.75
1,6100,5.93,185.39,71500.0,5684.0,85.0,10.0,3.0,6281.72,-181.72000000000025
1,25000,7.49,777.55,119000.0,26376.0,29.7,42.0,6.0,25961.99,-961.9900000000016
1,35000,7.89,833.0390000000002,94185.0,18093.0,21.8,13.0,4.0,26131.192000000003,8868.807999999997
1,30000,6.89,833.0390000000002,115000.0,31024.0,56.0,25.0,2.0,26131.192000000003,3868.8079999999973
1,7000,10.99,229.14,80000.0,32334.0,78.5,14.0,2.0,7981.79,-981.79
1,12000,7.26,371.96,75000.0,7847.0,62.3,12.0,3.0,12490.81,-490.8099999999995
1,7400,13.99,252.88,46000.0,2685.0,65.5,8.0,2.0,8469.91,-1069.9099999999999
1,18000,7.89,563.15,95000.0,27074.0,50.8,25.0,3.0,19020.37,-1020.369999999999
1,5000,12.69,167.73,55000.0,9249.0,62.5,21.0,9.0,5723.13,-723.1300000000001
1,11000,8.18,345.62,90000.0,11129.0,82.4,14.0,2.0,11554.5,-554.5
1,9600,6.89,295.94,128000.0,17049.0,85.0,17.0,2.0,9849.77,-249.77000000000044
1,14400,6.92,444.11,65000.0,18478.0,85.0,25.0,3.0,14808.06,-408.0599999999995
1,3125,11.44,102.97,70000.0,2875.0,58.0,35.0,5.0,3234.67,-109.67000000000007
1,10000,7.89,312.86,115000.0,7759.0,39.4,21.0,7.0,10584.13,-584.1299999999992
1,12400,16.99,442.04,38000.0,16192.0,85.0,22.0,2.0,14521.84,-2121.84
0,8975,13.33,303.84,38000.0,15310.0,55.9,20.0,3.0,1816.39,7158.61
1,30000,7.49,833.0390000000002,103000.0,37066.0,80.2,27.0,1.0,26131.192000000003,3868.8079999999973
0,17000,12.39,567.82,86000.0,16327.0,50.7,37.0,8.0,9061.72,7938.280000000001
1,15000,12.29,500.3,45000.0,14231.0,85.0,11.0,4.0,15448.76,-448.7600000000002
0,3500,13.18,118.24,77250.0,5720.0,52.0,29.0,9.0,485.4,3014.6
1,9775,14.33,335.66,52000.0,8711.0,53.4,18.0,3.0,10127.67,-352.6700000000001
1,20000,8.18,628.39,68000.0,6133.0,23.9,38.0,7.0,21192.39,-1192.3899999999994
1,9900,16.99,352.92,25000.0,3783.0,24.6,13.0,3.0,11592.73,-1692.7299999999996
0,8000,14.65,275.96,25000.0,5555.0,71.2,7.0,3.0,2201.17,5798.83
1,7125,12.69,239.01,128000.0,3637.0,29.3,25.0,7.0,8008.75,-883.75
1,8000,9.49,256.23,60000.0,7888.0,22.3,20.0,6.0,8881.56,-881.5599999999995
1,6000,12.39,200.41,50000.0,11646.0,69.3,9.0,3.0,6693.9,-693.8999999999996
1,27925,6.92,833.0390000000002,128000.0,34986.0,20.6,42.0,9.0,26131.192000000003,1793.8079999999973
0,15000,7.26,464.95,52000.0,21766.0,45.2,36.0,9.0,3248.6,11751.4
0,15000,11.44,494.22,45000.0,11212.0,76.3,43.0,6.0,4438.45,10561.55
1,9000,5.32,271.04,34068.0,6904.0,10.4,29.0,4.0,9356.49,-356.4899999999998
1,15775,9.17,502.89,65000.0,3395.0,16.8,41.0,9.0,16856.30002,-1081.3000199999988
1,5000,12.69,167.73,45500.0,2026.0,49.4,15.0,6.0,5205.44,-205.4399999999996
0,2000,12.29,66.71,19000.0,4108.0,57.9,8.0,2.0,530.95,1469.05
1,16000,15.61,559.44,53000.0,19239.0,77.0,38.0,9.0,18367.94,-2367.9399999999987
1,10000,5.32,301.15,80000.0,37066.0,47.5,39.0,5.0,10322.13,-322.1299999999992
1,25000,12.05,830.96,128000.0,37066.0,46.1,39.0,6.0,26131.192000000003,-1131.1920000000027
1,4200,9.17,133.9,57000.0,8029.0,64.7,37.0,3.0,4602.060002,-402.06000200000017
1,2800,9.17,89.27,75000.0,16270.0,37.1,23.0,8.0,2806.42,-6.420000000000073
1,24000,9.49,768.68,80000.0,37066.0,63.7,25.0,3.0,24984.59,-984.5900000000001
1,4200,9.99,135.51,46000.0,14765.0,63.0,21.0,1.0,4570.31,-370.3100000000004
1,8000,13.33,270.83,24000.0,5149.0,26.7,9.0,4.0,8512.31,-512.3099999999995
1,16000,6.92,493.45,128000.0,20340.0,50.5,43.0,7.0,16385.71,-385.7099999999991
1,5000,6.92,154.21,80000.0,25471.0,81.4,39.0,5.0,5415.62,-415.6199999999999
0,1500,13.99,51.26,34000.0,6910.0,50.4,26.0,9.0,511.43,988.5699999999999
1,25000,12.69,833.0390000000002,82000.0,15394.0,52.7,33.0,8.0,26050.32,-1050.3199999999997
1,25000,5.32,752.87,128000.0,37066.0,61.4,28.0,2.0,26020.24,-1020.2400000000016
1,20000,6.49,612.89,58000.0,37066.0,45.8,26.0,8.0,20900.0,-900.0
1,10000,12.99,336.9,39347.2,9397.0,85.0,10.0,4.0,11236.05,-1236.0499999999993
1,4200,18.25,152.37,25000.0,6681.0,66.1,15.0,5.0,4992.84,-792.8400000000001
1,5000,9.99,161.32,32000.0,4398.0,28.0,13.0,5.0,5435.06,-435.0600000000004
1,12000,12.69,402.54,50000.0,16982.0,72.9,12.0,5.0,12209.37,-209.3700000000008
0,3600,12.69,120.77,29600.0,5285.0,43.7,14.0,3.0,965.8,2634.2
1,8000,6.89,246.62,123000.0,4401.0,22.6,42.0,5.0,8348.01,-348.0100000000002
1,9800,6.24,299.21,52000.0,10506.0,72.5,30.0,2.0,10351.36,-551.3600000000006
1,10000,11.53,329.91,25000.0,17769.0,39.2,12.0,2.0,10341.94,-341.9400000000005
0,24000,16.55,833.0390000000002,92000.0,37066.0,85.0,34.0,6.0,2405.04,21594.96
1,11000,6.03,334.8,75000.0,17589.0,24.0,43.0,9.0,11755.66,-755.6599999999999
0,7000,7.89,219.0,102000.0,20087.0,85.0,43.0,3.0,2405.93,4594.07
0,28000,9.99,833.0390000000002,125000.0,37066.0,79.8,43.0,6.0,11306.36,16693.64
0,28800,16.55,833.0390000000002,70000.0,9825.0,60.6,22.0,8.0,8768.43,20031.57
1,13000,5.32,391.5,35000.0,11967.0,46.2,14.0,3.0,13310.77,-310.77000000000044
1,20000,6.24,610.62,40000.0,5924.0,18.2,37.0,2.0,21154.48,-1154.4799999999996
1,3000,6.99,92.62,63000.0,6975.0,26.9,31.0,4.0,3052.97,-52.9699999999998
1,15000,6.24,457.97,70000.0,11552.0,19.5,25.0,3.0,15010.61,-10.610000000000582
1,9000,9.17,286.92,90000.0,22193.0,83.4,10.0,4.0,9346.680001,-346.68000100000063
0,10800,13.99,369.07,45000.0,5467.0,49.7,21.0,5.0,4051.38,6748.62
1,15000,11.99,498.15,83000.0,25405.0,50.0,43.0,9.0,15826.38,-826.3799999999992
1,21825,15.61,763.11,52000.0,15632.0,77.4,24.0,2.0,25726.98001,-3901.9800099999993
1,14600,12.29,486.96,68000.0,19447.0,54.2,43.0,7.0,15641.81,-1041.8099999999995
1,10000,7.89,312.86,70000.0,13262.0,55.3,20.0,4.0,10481.63,-481.6299999999992
1,3500,9.99,112.92,56000.0,2689.0,22.8,22.0,6.0,3837.09,-337.09000000000015
1,28000,6.24,833.0390000000002,87000.0,37066.0,55.6,35.0,8.0,26131.192000000003,1868.8079999999973
1,14400,6.92,444.11,65000.0,16011.0,85.0,7.0,0.0,15241.35,-841.3500000000004
1,4200,14.48,144.53,60000.0,14529.0,47.5,22.0,7.0,4697.19,-497.1899999999996
1,6000,12.29,200.12,30000.0,5935.0,66.7,8.0,3.0,6933.650004,-933.6500040000001
1,6000,7.26,185.98,56000.0,2859.0,28.3,22.0,1.0,6325.71,-325.71000000000004
1,8000,11.99,265.68,34000.0,12655.0,57.8,23.0,6.0,8880.16,-880.1599999999999
0,19675,12.88,661.8,41000.0,18862.0,43.9,24.0,3.0,3963.43,15711.57
1,29000,12.69,833.0390000000002,128000.0,33837.0,58.6,43.0,7.0,26131.192000000003,2868.8079999999973
1,24000,13.18,810.74,128000.0,37066.0,85.0,42.0,4.0,26131.192000000003,-2131.1920000000027
1,20000,7.89,625.72,128000.0,18408.0,77.3,43.0,5.0,21345.62,-1345.619999999999
1,3500,7.26,108.49,32112.0,3281.0,11.5,20.0,7.0,3629.42,-129.42000000000007
1,22200,19.52,819.62,91940.0,17129.0,75.1,34.0,3.0,23603.01,-1403.0099999999984
1,15000,9.17,478.19,53000.0,12348.0,39.1,12.0,1.0,16385.29,-1385.2900000000009
0,22000,7.89,688.29,104000.0,20749.0,78.6,27.0,3.0,2743.52,19256.48
1,11000,7.26,340.96,54000.0,18349.0,39.0,31.0,9.0,11185.79,-185.79000000000087
1,12000,12.69,402.54,95000.0,11588.0,52.4,7.0,4.0,13308.81,-1308.8099999999995
1,4800,7.89,150.18,90000.0,15681.0,41.4,34.0,7.0,5045.88,-245.8800000000001
1,12000,11.53,395.89,45000.0,18393.0,62.3,17.0,1.0,12830.08,-830.0799999999999
1,7000,11.53,230.94,27040.0,7450.0,37.1,18.0,9.0,7575.790001,-575.7900010000003
1,14400,12.29,480.29,40000.0,17028.0,66.5,10.0,2.0,16024.82,-1624.8199999999997
1,7000,6.89,215.79,40000.0,8256.0,41.5,9.0,3.0,7272.46,-272.46000000000004
1,9000,12.69,301.91,50000.0,7006.0,77.8,18.0,3.0,9515.4,-515.3999999999996
1,7800,14.65,269.06,41500.0,6521.0,76.7,10.0,5.0,7816.99,-16.98999999999978
1,30000,6.89,833.0390000000002,105000.0,37066.0,36.2,32.0,4.0,26131.192000000003,3868.8079999999973
1,18350,17.14,655.51,70000.0,3252.0,72.3,10.0,2.0,20964.69,-2614.6899999999987
1,6000,10.99,196.41,50000.0,11995.0,32.1,32.0,4.0,6416.7,-416.6999999999998
1,2875,9.99,92.76,75900.0,13601.0,63.9,28.0,3.0,2897.34,-22.340000000000146
1,20000,10.99,654.68,82500.0,11821.0,45.8,13.0,5.0,20676.94,-676.9399999999987
1,7200,15.61,251.75,90000.0,8638.0,55.0,27.0,7.0,8400.33,-1200.33
1,15000,6.68,460.97,128000.0,37066.0,80.7,20.0,3.0,15771.27,-771.2700000000004
1,24000,9.99,774.3,84000.0,37066.0,79.4,35.0,6.0,24133.2,-133.20000000000073
1,35000,13.33,833.0390000000002,128000.0,37066.0,47.0,33.0,8.0,26131.192000000003,8868.807999999997
0,24000,8.18,754.07,100000.0,1983.0,60.1,21.0,5.0,9829.7,14170.3
1,6000,10.99,196.41,22000.0,12836.0,31.2,20.0,4.0,6530.040001,-530.0400010000003
1,15000,6.92,462.61,100000.0,14512.0,55.6,26.0,7.0,15939.6,-939.6000000000004
1,3625,18.25,131.51,11500.0,2524.0,33.7,22.0,5.0,3742.2899,-117.28990000000022
1,9800,13.33,331.77,28000.0,14285.0,85.0,18.0,3.0,10951.21,-1151.2099999999991
1,35000,13.33,833.0390000000002,105321.0,32927.0,81.3,20.0,2.0,26131.192000000003,8868.807999999997
1,2000,10.99,65.47,40000.0,4317.0,45.9,28.0,4.0,2227.62,-227.6199999999999
0,20000,8.18,628.39,50000.0,17519.0,60.8,8.0,3.0,8283.28,11716.72
0,13500,17.57,485.16,35656.0,10251.0,43.3,20.0,8.0,5392.52,8107.48
1,28000,7.89,833.0390000000002,104000.0,37066.0,80.1,23.0,1.0,26131.192000000003,1868.8079999999973
0,4975,20.99,187.41,38900.0,13135.0,75.5,12.0,1.0,949.81,4025.19
0,16000,6.68,491.7,76000.0,18798.0,60.4,15.0,1.0,4905.12,11094.880000000001
1,6000,9.76,192.93,77000.0,3450.0,55.0,43.0,4.0,6162.38,-162.3800000000001
1,12800,11.99,425.09,40000.0,12515.0,59.6,18.0,6.0,13072.73,-272.72999999999956
1,35000,9.99,833.0390000000002,128000.0,37066.0,83.3,21.0,4.0,26131.192000000003,8868.807999999997
1,20000,6.89,616.54,100000.0,24555.0,70.8,17.0,2.0,21569.63,-1569.630000000001
1,10000,10.64,325.69,99000.0,10954.0,74.5,12.0,8.0,10511.88,-511.8799999999992
1,13925,15.61,486.89,53000.0,4449.0,60.9,10.0,7.0,14858.7,-933.7000000000007
1,4800,9.49,153.74,103100.0,16325.0,39.0,41.0,9.0,4921.32,-121.31999999999971
1,16000,5.32,481.84,128000.0,16751.0,28.0,15.0,3.0,16766.51,-766.5099999999984
1,8150,13.99,278.51,36000.0,5271.0,16.4,20.0,8.0,8504.9,-354.89999999999964
1,20000,9.17,637.58,128000.0,37066.0,85.0,18.0,3.0,20016.3,-16.299999999999272
1,12000,14.65,413.94,128000.0,1140.0,3.5,33.0,7.0,13138.28,-1138.2800000000007
1,10000,11.53,329.91,75800.0,18250.0,77.0,23.0,9.0,11206.84,-1206.8400000000001
1,20000,6.89,616.54,95000.0,23294.0,54.9,38.0,7.0,20148.23,-148.22999999999956
1,10000,7.26,309.97,102000.0,34222.0,74.9,23.0,2.0,10054.46,-54.45999999999913
1,21000,9.99,677.52,128000.0,37066.0,51.4,43.0,9.0,22507.8,-1507.7999999999993
1,6500,7.89,203.36,60500.0,8383.0,85.0,20.0,3.0,6968.35,-468.35000000000036
1,12000,7.89,375.43,115000.0,5708.0,85.0,38.0,4.0,12257.22,-257.21999999999935
1,9600,7.89,300.35,75000.0,9059.0,31.5,43.0,9.0,10075.53,-475.53000000000065
1,18000,6.03,547.84,92500.0,12173.0,14.5,32.0,3.0,18853.89,-853.8899999999994
1,5500,9.99,177.45,38000.0,5459.0,85.0,15.0,1.0,6177.34,-677.3400000000001
1,23000,7.91,719.79,100000.0,21637.0,26.9,37.0,8.0,23917.11,-917.1100000000006
1,14000,5.32,421.61,65000.0,9217.0,27.5,12.0,3.0,14496.48,-496.47999999999956
1,25000,6.24,763.28,128000.0,30550.0,60.4,43.0,2.0,25891.14,-891.1399999999994
1,5000,7.89,156.43,28000.0,6975.0,39.2,43.0,6.0,5303.51,-303.5100000000002
1,8000,12.69,268.36,72675.0,7439.0,38.1,41.0,3.0,8994.23,-994.2299999999996
